"","Year","Host City","Rank","Time","Lane","Athlete","Nation","Reaction","Notes","Heat","Etc.","Host Country","Var.8","Var.6","Time..a.","Time..hand."
"1453",1976,"Montreal","3",10.3,NA,"Petar Petrov","Bulgaria",NA,"Q","Quarter Final",NA,"Canada",NA,NA,NA,NA
"1454",1976,"Montreal","4",10.46,NA,"Ainsley Armstrong","Trinidad and Tobago",NA,"Q","Quarter Final",NA,"Canada",NA,NA,NA,NA
"1455",1976,"Montreal","5",10.49,NA,"Francisco Gómez","Cuba",NA,"","Quarter Final",NA,"Canada",NA,NA,NA,NA
"1456",1976,"Montreal","6",10.52,NA,"Zenon Licznerski","Poland",NA,"","Quarter Final",NA,"Canada",NA,NA,NA,NA
"1457",1976,"Montreal","7",10.67,NA,"Dieter Steinmann","West Germany",NA,"","Quarter Final",NA,"Canada",NA,NA,NA,NA
"1458",1976,"Montreal","1",10.24,NA,"Harvey Glance","United States",NA,"Q","Semi Final",NA,"Canada",NA,NA,NA,NA
"1459",1976,"Montreal","2",10.3,NA,"Valeriy Borzov","Soviet Union",NA,"Q","Semi Final",NA,"Canada",NA,NA,NA,NA
"1460",1976,"Montreal","3",10.3,NA,"Klaus-Dieter Kurrat","East Germany",NA,"Q","Semi Final",NA,"Canada",NA,NA,NA,NA
"1461",1976,"Montreal","4",10.37,NA,"Guy Abrahams","Panama",NA,"Q","Semi Final",NA,"Canada",NA,NA,NA,NA
"1462",1976,"Montreal","5",10.52,NA,"Marvin Nash","Canada",NA,"","Semi Final",NA,"Canada",NA,NA,NA,NA
"1463",1976,"Montreal","6",10.52,NA,"Ainsley Armstrong","Trinidad and Tobago",NA,"","Semi Final",NA,"Canada",NA,NA,NA,NA
"1464",1976,"Montreal","7",10.54,NA,"Rui da Silva","Brazil",NA,"","Semi Final",NA,"Canada",NA,NA,NA,NA
"1465",1976,"Montreal","8",10.69,NA,"Marian Woronin","Poland",NA,"","Semi Final",NA,"Canada",NA,NA,NA,NA
"1466",1976,"Montreal","1",10.22,NA,"Hasely Crawford","Trinidad and Tobago",NA,"Q","Semi Final",NA,"Canada",NA,NA,NA,NA
"1467",1976,"Montreal","2",10.26,NA,"Don Quarrie","Jamaica",NA,"Q","Semi Final",NA,"Canada",NA,NA,NA,NA
"1468",1976,"Montreal","3",10.3,NA,"Johnny Lam Jones","United States",NA,"Q","Semi Final",NA,"Canada",NA,NA,NA,NA
"1469",1976,"Montreal","4",10.3,NA,"Petar Petrov","Bulgaria",NA,"Q","Semi Final",NA,"Canada",NA,NA,NA,NA
"1470",1976,"Montreal","5",10.33,NA,"Steve Riddick","United States",NA,"","Semi Final",NA,"Canada",NA,NA,NA,NA
"1471",1976,"Montreal","6",10.46,NA,"Amadou Meïté","Ivory Coast",NA,"","Semi Final",NA,"Canada",NA,NA,NA,NA
"1472",1976,"Montreal","7",10.5,NA,"Aleksandr Aksinin","Soviet Union",NA,"","Semi Final",NA,"Canada",NA,NA,NA,NA
"1473",1976,"Montreal","8",10.5,NA,"Alexander Thieme","East Germany",NA,"","Semi Final",NA,"Canada",NA,NA,NA,NA
"1474",1976,"Montreal","Gold",10.06,NA,"Hasely Crawford","Trinidad and Tobago",NA,NA,"Final",NA,"Canada",NA,NA,NA,NA
"1475",1976,"Montreal","Silver",10.08,NA,"Don Quarrie","Jamaica",NA,NA,"Final",NA,"Canada",NA,NA,NA,NA
"1476",1976,"Montreal","Bronze",10.14,NA,"Valeriy Borzov","Soviet Union",NA,NA,"Final",NA,"Canada",NA,NA,NA,NA
"1477",1976,"Montreal","4",10.19,NA,"Harvey Glance","United States",NA,NA,"Final",NA,"Canada",NA,NA,NA,NA
"1478",1976,"Montreal","5",10.25,NA,"Guy Abrahams","Panama",NA,NA,"Final",NA,"Canada",NA,NA,NA,NA
"1479",1976,"Montreal","6",10.27,NA,"Johnny Lam Jones","United States",NA,NA,"Final",NA,"Canada",NA,NA,NA,NA
"1480",1976,"Montreal","7",10.31,NA,"Klaus-Dieter Kurrat","East Germany",NA,NA,"Final",NA,"Canada",NA,NA,NA,NA
"1481",1976,"Montreal","8",10.35,NA,"Petar Petrov","Bulgaria",NA,NA,"Final",NA,"Canada",NA,NA,NA,NA
"1482",1972,"Munich","1",10.45,NA,"Lennox Miller","Jamaica",NA,"Q","1",NA,"Germany",NA,NA,NA,NA
"1483",1972,"Munich","2",10.51,NA,"Amadou Meïté","Ivory Coast",NA,"Q","1",NA,"Germany",NA,NA,NA,NA
"1484",1972,"Munich","3",10.66,NA,"Hans-Jürgen Bombach","East Germany",NA,"Q","1",NA,"Germany",NA,NA,NA,NA
"1485",1972,"Munich","4",10.74,NA,"Rudy Reid","Trinidad and Tobago",NA,"","1",NA,"Germany",NA,NA,NA,NA
"1486",1972,"Munich","5",10.76,NA,"Dan Amuke","Kenya",NA,"","1",NA,"Germany",NA,NA,NA,NA
"1487",1972,"Munich","6",10.93,NA,"Byambajavyn Enkhbaatar","Mongolia",NA,"","1",NA,"Germany",NA,NA,NA,NA
"1488",1972,"Munich","7",10.95,NA,"Samphon Mao","Khmer Republic",NA,"","1",NA,"Germany",NA,NA,NA,NA
"1489",1972,"Munich","8",11.09,NA,"Luis Alers","Puerto Rico",NA,"","1",NA,"Germany",NA,NA,NA,NA
"1490",1972,"Munich","1",10.47,NA,"Valeriy Borzov","Soviet Union",NA,"Q","2",NA,"Germany",NA,NA,NA,NA
"1491",1972,"Munich","2",10.67,NA,"Mike Sands","Bahamas",NA,"Q","2",NA,"Germany",NA,NA,NA,NA
"1492",1972,"Munich","3",10.72,NA,"Luděk Bohman","Czechoslovakia",NA,"Q","2",NA,"Germany",NA,NA,NA,NA
"1493",1972,"Munich","4",10.82,NA,"Gerhard Wucherer","West Germany",NA,"","2",NA,"Germany",NA,NA,NA,NA
"1494",1972,"Munich","5",10.89,NA,"Tadeusz Cuch","Poland",NA,"","2",NA,"Germany",NA,NA,NA,NA
"1495",1972,"Munich","6",10.92,NA,"Yeo Kian Chye","Singapore",NA,"","2",NA,"Germany",NA,NA,NA,NA
"1496",1972,"Munich","7",10.95,NA,"Alphonse Yanghat","Republic of the Congo",NA,"","2",NA,"Germany",NA,NA,NA,NA
"1497",1972,"Munich","8",11.09,NA,"Andrew Sartee","Liberia",NA,"","2",NA,"Germany",NA,NA,NA,NA
"1498",1972,"Munich","1",10.49,NA,"Manfred Kokot","East Germany",NA,"Q","3",NA,"Germany",NA,NA,NA,NA
"1499",1972,"Munich","2",10.52,NA,"Sandy Osei-Agyemang","Ghana",NA,"Q","3",NA,"Germany",NA,NA,NA,NA
"1500",1972,"Munich","3",10.54,NA,"Les Piggot","Great Britain",NA,"Q","3",NA,"Germany",NA,NA,NA,NA
"1501",1972,"Munich","4",10.6,NA,"John Mwebi","Kenya",NA,"","3",NA,"Germany",NA,NA,NA,NA
"1502",1972,"Munich","5",10.63,NA,"Luís da Silva","Brazil",NA,"","3",NA,"Germany",NA,NA,NA,NA
"1503",1972,"Munich","6",10.91,NA,"Kevin Johnson","Bahamas",NA,"","3",NA,"Germany",NA,NA,NA,NA
"1504",1972,"Munich","7",11.23,NA,"Mansour Al-Juaid","Saudi Arabia",NA,"","3",NA,"Germany",NA,NA,NA,NA
"1505",1972,"Munich","1",10.37,NA,"Jaroslav Matoušek","Czechoslovakia",NA,"Q","4",NA,"Germany",NA,NA,NA,NA
"1506",1972,"Munich","2",10.41,NA,"Brian Green","Great Britain",NA,"Q","4",NA,"Germany",NA,NA,NA,NA
"1507",1972,"Munich","3",10.5,NA,"Kouakou Komenan","Ivory Coast",NA,"Q","4",NA,"Germany",NA,NA,NA,NA
"1508",1972,"Munich","4",10.78,NA,"Walter Callander","Bahamas",NA,"","4",NA,"Germany",NA,NA,NA,NA
"1509",1972,"Munich","5",10.9,NA,"George Calhern","Virgin Islands",NA,"","4",NA,"Germany",NA,NA,NA,NA
"1510",1972,"Munich","6",11.02,NA,"Farhan Navab","Iran",NA,"","4",NA,"Germany",NA,NA,NA,NA
"1511",1972,"Munich","7",11.12,NA,"Angel Guerreros","Paraguay",NA,"","4",NA,"Germany",NA,NA,NA,NA
"1512",1972,"Munich","1",10.38,NA,"Aleksandr Kornelyuk","Soviet Union",NA,"Q","5",NA,"Germany",NA,NA,NA,NA
"1513",1972,"Munich","2",10.57,NA,"Kola Abdulai","Nigeria",NA,"Q","5",NA,"Germany",NA,NA,NA,NA
"1514",1972,"Munich","3",10.62,NA,"Stanisław Wagner","Poland",NA,"Q","5",NA,"Germany",NA,NA,NA,NA
"1515",1972,"Munich","4",10.66,NA,"Juraj Demeč","Czechoslovakia",NA,"","5",NA,"Germany",NA,NA,NA,NA
"1516",1972,"Munich","5",10.73,NA,"Félix Mata","Venezuela",NA,"","5",NA,"Germany",NA,NA,NA,NA
"1517",1972,"Munich","6",10.99,NA,"Bjarni Stefánsson","Iceland",NA,"","5",NA,"Germany",NA,NA,NA,NA
"1518",1972,"Munich","7",11.2,NA,"Younis Abdallah","Kuwait",NA,"","5",NA,"Germany",NA,NA,NA,NA
"1519",1972,"Munich","1",10.56,NA,"Rey Robinson","United States",NA,"Q","6",NA,"Germany",NA,NA,NA,NA
"1520",1972,"Munich","2",10.58,NA,"Philippe Clerc","Switzerland",NA,"Q","6",NA,"Germany",NA,NA,NA,NA
"1521",1972,"Munich","3",10.61,NA,"Sammy Monsels","Suriname",NA,"Q","6",NA,"Germany",NA,NA,NA,NA
"1522",1972,"Munich","4",10.65,NA,"George Daniels","Ghana",NA,"","6",NA,"Germany",NA,NA,NA,NA
"1523",1972,"Munich","5",10.71,NA,"André Bicaba","Upper Volta",NA,"","6",NA,"Germany",NA,NA,NA,NA
"1524",1972,"Munich","6",10.74,NA,"Motsapi Moorosi","Lesotho",NA,"","6",NA,"Germany",NA,NA,NA,NA
"1525",1972,"Munich","7",10.92,NA,"William Dralu","Uganda",NA,"","6",NA,"Germany",NA,NA,NA,NA
"1526",1972,"Munich","1",10.5,NA,"Hasely Crawford","Trinidad and Tobago",NA,"Q","7",NA,"Germany",NA,NA,NA,NA
"1527",1972,"Munich","2",10.58,NA,"Don Halliday","Great Britain",NA,"Q","7",NA,"Germany",NA,NA,NA,NA
"1528",1972,"Munich","3",10.68,NA,"Erik Gustafsson","Finland",NA,"Q","7",NA,"Germany",NA,NA,NA,NA
"1529",1972,"Munich","4",10.73,NA,"Guillermo González","Puerto Rico",NA,"","7",NA,"Germany",NA,NA,NA,NA
"1530",1972,"Munich","5",10.79,NA,"Norman Chihota","Tanzania",NA,"","7",NA,"Germany",NA,NA,NA,NA
"1531",1972,"Munich","6",10.89,NA,"Egzi Gebre-Gebre","Ethiopia",NA,"","7",NA,"Germany",NA,NA,NA,NA
"1532",1972,"Munich","7",11.5,NA,"Pierre-Richard Gaetjens","Haiti",NA,"","7",NA,"Germany",NA,NA,NA,NA
"1533",1972,"Munich","1",10.3,NA,"Barka Sy","Senegal",NA,"Q","8",NA,"Germany",NA,NA,NA,NA
"1534",1972,"Munich","2",10.48,NA,"Bernd Borth","East Germany",NA,"Q","8",NA,"Germany",NA,NA,NA,NA
"1535",1972,"Munich","3",10.49,NA,"Audun Garshol","Norway",NA,"Q","8",NA,"Germany",NA,NA,NA,NA
"1536",1972,"Munich","4",10.59,NA,"Su Wen-Ho","Republic of China",NA,"q","8",NA,"Germany",NA,NA,NA,NA
"1537",1972,"Munich","5",10.89,NA,"Gana Abba Kimet","Chad",NA,"","8",NA,"Germany",NA,NA,NA,NA
"1538",1972,"Munich","6",11,NA,"Raimo Vilén","Finland",NA,"","8",NA,"Germany",NA,NA,NA,NA
"1539",1972,"Munich","7",11.19,NA,"Lionel Caero","Bolivia",NA,"","8",NA,"Germany",NA,NA,NA,NA
"1540",1972,"Munich","1",10.42,NA,"Alain Sarteur","France",NA,"Q","9",NA,"Germany",NA,NA,NA,NA
"1541",1972,"Munich","2",10.65,NA,"Saleh Alah-Djaba","Chad",NA,"Q","9",NA,"Germany",NA,NA,NA,NA
"1542",1972,"Munich","3",10.68,NA,"Charlie Francis","Canada",NA,"Q","9",NA,"Germany",NA,NA,NA,NA
"1543",1972,"Munich","4",10.73,NA,"Andrés Calonge","Argentina",NA,"","9",NA,"Germany",NA,NA,NA,NA
"1544",1972,"Munich","5",10.77,NA,"Laurie D'Arcy","New Zealand",NA,"","9",NA,"Germany",NA,NA,NA,NA
"1545",1972,"Munich","6",11.16,NA,"Larmeck Mukonde","Zambia",NA,"","9",NA,"Germany",NA,NA,NA,NA
"1546",1972,"Munich","1",10.24,NA,"Vasilios Papageorgopoulos","Greece",NA,"Q","10",NA,"Germany",NA,NA,NA,NA
"1547",1972,"Munich","2",10.29,NA,"Jean-Louis Ravelomanantsoa","Madagascar",NA,"Q","10",NA,"Germany",NA,NA,NA,NA
"1548",1972,"Munich","3",10.47,NA,"Michael Fray","Jamaica",NA,"Q","10",NA,"Germany",NA,NA,NA,NA
"1549",1972,"Munich","4",10.52,NA,"Antti Rajamäki","Finland",NA,"q","10",NA,"Germany",NA,NA,NA,NA
"1550",1972,"Munich","5",10.56,NA,"Ainsley Armstrong","Trinidad and Tobago",NA,"q","10",NA,"Germany",NA,NA,NA,NA
"1551",1972,"Munich","6",10.79,NA,"Jorge Vizcarrondo","Puerto Rico",NA,"","10",NA,"Germany",NA,NA,NA,NA
"1552",1972,"Munich","7",10.8,NA,"Zain-ud-Din bin Abdul Wahab","Malaysia",NA,"","10",NA,"Germany",NA,NA,NA,NA
"1553",1972,"Munich","1",10.47,NA,"Eddie Hart","United States",NA,"Q","11",NA,"Germany",NA,NA,NA,NA
"1554",1972,"Munich","2",10.66,NA,"Dominique Chauvelot","France",NA,"Q","11",NA,"Germany",NA,NA,NA,NA
"1555",1972,"Munich","3",10.67,NA,"Klaus Ehl","West Germany",NA,"Q","11",NA,"Germany",NA,NA,NA,NA
"1556",1972,"Munich","4",10.7,NA,"Benedict Majekodunmi","Nigeria",NA,"","11",NA,"Germany",NA,NA,NA,NA
"1557",1972,"Munich","5",10.88,NA,"Gaston Malam","Cameroon",NA,"","11",NA,"Germany",NA,NA,NA,NA
"1558",1972,"Munich","6",11,NA,"Sunil Gunawardene","Ceylon",NA,"","11",NA,"Germany",NA,NA,NA,NA
"1559",1972,"Munich","7",11.02,NA,"Tukal Mokalam","Philippines",NA,"","11",NA,"Germany",NA,NA,NA,NA
"1560",1972,"Munich","1",10.32,NA,"Robert Taylor","United States",NA,"Q","12",NA,"Germany",NA,NA,NA,NA
"1561",1972,"Munich","2",10.36,NA,"Jobst Hirscht","West Germany",NA,"Q","12",NA,"Germany",NA,NA,NA,NA
"1562",1972,"Munich","3",10.36,NA,"Zenon Nowosz","Poland",NA,"Q","12",NA,"Germany",NA,NA,NA,NA
"1563",1972,"Munich","4",10.51,NA,"Volodymyr Atamas","Soviet Union",NA,"q","12",NA,"Germany",NA,NA,NA,NA
"1564",1972,"Munich","5",10.61,NA,"Axel Nepraunik","Austria",NA,"","12",NA,"Germany",NA,NA,NA,NA
"1565",1972,"Munich","6",10.64,NA,"André Byrame","France",NA,"","12",NA,"Germany",NA,NA,NA,NA
"1566",1972,"Munich","7",11.31,NA,"Moustafa Matola","Malawi",NA,"","12",NA,"Germany",NA,NA,NA,NA
"1567",1972,"Munich","1",10.25,NA,"Jobst Hirscht","West Germany",NA,"Q","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1568",1972,"Munich","2",10.35,NA,"Jaroslav Matoušek","Czechoslovakia",NA,"Q","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1569",1972,"Munich","3",10.44,NA,"Bernd Borth","East Germany",NA,"Q","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1570",1972,"Munich","4",10.45,NA,"Philippe Clerc","Switzerland",NA,"","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1571",1972,"Munich","5",10.47,NA,"Ainsley Armstrong","Trinidad and Tobago",NA,"","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1572",1972,"Munich","6",10.5,NA,"Mike Sands","Bahamas",NA,"","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1573",1972,"Munich","7",10.55,NA,"Audun Garshol","Norway",NA,"","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1574",1972,"Munich","1",10.47,NA,"Jean-Louis Ravelomanantsoa","Madagascar",NA,"Q","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1575",1972,"Munich","2",10.58,NA,"Brian Green","Great Britain",NA,"Q","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1576",1972,"Munich","3",10.6,NA,"Kouakou Komenan","Ivory Coast",NA,"Q","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1577",1972,"Munich","4",10.61,NA,"Stanisław Wagner","Poland",NA,"","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1578",1972,"Munich","5",10.66,NA,"Sandy Osei-Agyemang","Ghana",NA,"","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1579",1972,"Munich","6",10.78,NA,"Erik Gustafsson","Finland",NA,"","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1580",1972,"Munich","7",10.82,NA,"Su Wen-Ho","Republic of China",NA,"","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1581",1972,"Munich","1",10.07,NA,"Valeriy Borzov","Soviet Union",NA,"Q, ER","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1582",1972,"Munich","2",10.16,NA,"Robert Taylor","United States",NA,"Q","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1583",1972,"Munich","3",10.18,NA,"Hasely Crawford","Trinidad and Tobago",NA,"Q","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1584",1972,"Munich","4",10.4,NA,"Zenon Nowosz","Poland",NA,"q","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1585",1972,"Munich","5",10.44,NA,"Klaus Ehl","West Germany",NA,"","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1586",1972,"Munich","6",10.53,NA,"Les Piggot","Great Britain",NA,"","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1587",1972,"Munich","7",10.54,NA,"Dominique Chauvelot","France",NA,"","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1588",1972,"Munich","8",10.64,NA,"Hans-Jürgen Bombach","East Germany",NA,"","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1589",1972,"Munich","1",10.23,NA,"Aleksandr Kornelyuk","Soviet Union",NA,"Q","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1590",1972,"Munich","2",10.27,NA,"Barka Sy","Senegal",NA,"Q","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1591",1972,"Munich","3",10.28,NA,"Michael Fray","Jamaica",NA,"Q","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1592",1972,"Munich","4",10.41,NA,"Kola Abdulai","Nigeria",NA,"","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1593",1972,"Munich","5",10.43,NA,"Antti Rajamäki","Finland",NA,"","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1594",1972,"Munich","6",10.44,NA,"Manfred Kokot","East Germany",NA,"","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1595",1972,"Munich","7",10.51,NA,"Saleh Alah-Djaba","Chad",NA,"","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1596",1972,"Munich","8",10.51,NA,"Charlie Francis","Canada",NA,"","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1597",1972,"Munich","1",10.33,NA,"Lennox Miller","Jamaica",NA,"Q","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1598",1972,"Munich","2",10.4,NA,"Alain Sarteur","France",NA,"Q","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1599",1972,"Munich","3",10.45,NA,"Vasilios Papageorgopoulos","Greece",NA,"Q","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1600",1972,"Munich","4",10.52,NA,"Amadou Meïté","Ivory Coast",NA,"","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1601",1972,"Munich","5",10.52,NA,"Luděk Bohman","Czechoslovakia",NA,"","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1602",1972,"Munich","6",10.6,NA,"Don Halliday","Great Britain",NA,"","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1603",1972,"Munich","7",10.64,NA,"Sammy Monsels","Suriname",NA,"","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1604",1972,"Munich","8",10.83,NA,"Vladimir Atamas","Soviet Union",NA,"","Quarter Final",NA,"Germany",NA,NA,NA,NA
"1605",1972,"Munich","1",10.21,NA,"Valeriy Borzov","Soviet Union",NA,"Q","Semi Final",NA,"Germany",NA,NA,NA,NA
"1606",1972,"Munich","2",10.36,NA,"Hasely Crawford","Trinidad and Tobago",NA,"Q","Semi Final",NA,"Germany",NA,NA,NA,NA
"1607",1972,"Munich","3",10.36,NA,"Jobst Hirscht","West Germany",NA,"Q","Semi Final",NA,"Germany",NA,NA,NA,NA
"1608",1972,"Munich","4",10.48,NA,"Michael Fray","Jamaica",NA,"Q","Semi Final",NA,"Germany",NA,NA,NA,NA
"1609",1972,"Munich","5",10.51,NA,"Alain Sarteur","France",NA,"","Semi Final",NA,"Germany",NA,NA,NA,NA
"1610",1972,"Munich","6",10.57,NA,"Kouakou Komenan","Ivory Coast",NA,"","Semi Final",NA,"Germany",NA,NA,NA,NA
"1611",1972,"Munich","7",10.6,NA,"Bernd Borth","East Germany",NA,"","Semi Final",NA,"Germany",NA,NA,NA,NA
"1612",1972,"Munich","1",10.3,NA,"Robert Taylor","United States",NA,"Q","Semi Final",NA,"Germany",NA,NA,NA,NA
"1613",1972,"Munich","2",10.31,NA,"Lennox Miller","Jamaica",NA,"Q","Semi Final",NA,"Germany",NA,NA,NA,NA
"1614",1972,"Munich","3",10.35,NA,"Aleksandr Kornelyuk","Soviet Union",NA,"Q","Semi Final",NA,"Germany",NA,NA,NA,NA
"1615",1972,"Munich","4",10.42,NA,"Zenon Nowosz","Poland",NA,"Q","Semi Final",NA,"Germany",NA,NA,NA,NA
"1616",1972,"Munich","5",10.42,NA,"Barka Sy","Senegal",NA,"","Semi Final",NA,"Germany",NA,NA,NA,NA
"1617",1972,"Munich","6",10.46,NA,"Jean-Louis Ravelomanantsoa","Madagascar",NA,"","Semi Final",NA,"Germany",NA,NA,NA,NA
"1618",1972,"Munich","7",10.4,NA,"Jaroslav Matoušek","Czechoslovakia",NA,"","Semi Final",NA,"Germany",NA,NA,NA,NA
"1619",1972,"Munich","8",10.4,NA,"Brian Green","Great Britain",NA,"","Semi Final",NA,"Germany",NA,NA,NA,NA
"1620",1972,"Munich","Gold",10.14,2,"Valeriy Borzov","Soviet Union",NA,NA,"Final",NA,"Germany",NA,NA,NA,NA
"1621",1972,"Munich","Silver",10.24,4,"Robert Taylor","United States",NA,NA,"Final",NA,"Germany",NA,NA,NA,NA
"1622",1972,"Munich","Bronze",10.33,5,"Lennox Miller","Jamaica",NA,NA,"Final",NA,"Germany",NA,NA,NA,NA
"1623",1972,"Munich","4",10.36,6,"Aleksandr Kornelyuk","Soviet Union",NA,NA,"Final",NA,"Germany",NA,NA,NA,NA
"1624",1972,"Munich","5",10.4,8,"Michael Fray","Jamaica",NA,NA,"Final",NA,"Germany",NA,NA,NA,NA
"1625",1972,"Munich","6",10.4,7,"Jobst Hirscht","West Germany",NA,NA,"Final",NA,"Germany",NA,NA,NA,NA
"1626",1972,"Munich","7",10.46,1,"Zenon Nowosz","Poland",NA,NA,"Final",NA,"Germany",NA,NA,NA,NA
"1627",1968,"Mexico City","1",10.09,NA,"Charles Greene","United States",NA,"Q","1",NA,"Mexico",NA,NA,NA,NA
"1628",1968,"Mexico City","2",10.24,NA,"Hideo Iijima","Japan",NA,"Q","1",NA,"Mexico",NA,NA,NA,NA
"1629",1968,"Mexico City","3",10.47,NA,"Canagasabai Kunalan","Singapore",NA,"Q","1",NA,"Mexico",NA,NA,NA,NA
"1630",1968,"Mexico City","4",10.49,NA,"Wiesław Maniak","Poland",NA,"","1",NA,"Mexico",NA,NA,NA,NA
"1631",1968,"Mexico City","5",10.61,NA,"Barka Sy","Senegal",NA,"","1",NA,"Mexico",NA,NA,NA,NA
"1632",1968,"Mexico City","1",10.26,NA,"Jim Hines","United States",NA,"Q","2",NA,"Mexico",NA,NA,NA,NA
"1633",1968,"Mexico City","2",10.3,NA,"Jean-Louis Ravelomanantsoa","Madagascar",NA,"Q","2",NA,"Mexico",NA,NA,NA,NA
"1634",1968,"Mexico City","3",10.37,NA,"Gaoussou Koné","Ivory Coast",NA,"Q","2",NA,"Mexico",NA,NA,NA,NA
"1635",1968,"Mexico City","4",10.5,NA,"Amos Omolo","Uganda",NA,"q","2",NA,"Mexico",NA,NA,NA,NA
"1636",1968,"Mexico City","5",10.51,NA,"Porfirio Veras","Dominican Republic",NA,"","2",NA,"Mexico",NA,NA,NA,NA
"1637",1968,"Mexico City","6",10.64,NA,"Julius Sang","Kenya",NA,"","2",NA,"Mexico",NA,NA,NA,NA
"1638",1968,"Mexico City","7",10.71,NA,"Jorge Vizcarrondo","Puerto Rico",NA,"","2",NA,"Mexico",NA,NA,NA,NA
"1639",1968,"Mexico City","8",10.8,NA,"Manuel Planchart","Venezuela",NA,"","2",NA,"Mexico",NA,NA,NA,NA
"1640",1968,"Mexico City","1",10.4,NA,"Enrique Figuerola","Cuba",NA,"Q","3",NA,"Mexico",NA,NA,NA,NA
"1641",1968,"Mexico City","2",10.53,NA,"Iván Moreno","Chile",NA,"Q","3",NA,"Mexico",NA,NA,NA,NA
"1642",1968,"Mexico City","3",10.55,NA,"Barrie Kelly","Great Britain",NA,"Q","3",NA,"Mexico",NA,NA,NA,NA
"1643",1968,"Mexico City","4",10.56,NA,"Yevgeny Sinyayev","Soviet Union",NA,"","3",NA,"Mexico",NA,NA,NA,NA
"1644",1968,"Mexico City","5",10.57,NA,"Zenon Nowosz","Poland",NA,"","3",NA,"Mexico",NA,NA,NA,NA
"1645",1968,"Mexico City","6",10.63,NA,"Charles Asati","Kenya",NA,"","3",NA,"Mexico",NA,NA,NA,NA
"1646",1968,"Mexico City","7",10.88,NA,"Jimmy Sierra","Colombia",NA,"","3",NA,"Mexico",NA,NA,NA,NA
"1647",1968,"Mexico City","1",10.14,NA,"Pablo Montes","Cuba",NA,"Q","4",NA,"Mexico",NA,NA,NA,NA
"1648",1968,"Mexico City","2",10.35,NA,"Mel Pender","United States",NA,"Q","4",NA,"Mexico",NA,NA,NA,NA
"1649",1968,"Mexico City","3",10.45,NA,"Ron Jones","Great Britain",NA,"Q","4",NA,"Mexico",NA,NA,NA,NA
"1650",1968,"Mexico City","4",10.49,NA,"Oleksiy Khlopotnov","Soviet Union",NA,"","4",NA,"Mexico",NA,NA,NA,NA
"1651",1968,"Mexico City","5",10.67,NA,"Norris Stubbs","Bahamas",NA,"","4",NA,"Mexico",NA,NA,NA,NA
"1652",1968,"Mexico City","6",10.91,NA,"Chen Chuan-show","Taiwan",NA,"","4",NA,"Mexico",NA,NA,NA,NA
"1653",1968,"Mexico City","7",10.94,NA,"Philippe Housiaux","Belgium",NA,"","4",NA,"Mexico",NA,NA,NA,NA
"1654",1968,"Mexico City","1",10.18,NA,"Roger Bambuck","France",NA,"Q","5",NA,"Mexico",NA,NA,NA,NA
"1655",1968,"Mexico City","2",10.42,NA,"Heinz Erbstößer","East Germany",NA,"Q","5",NA,"Mexico",NA,NA,NA,NA
"1656",1968,"Mexico City","3",10.59,NA,"Michael Ahey","Ghana",NA,"Q","5",NA,"Mexico",NA,NA,NA,NA
"1657",1968,"Mexico City","4",10.64,NA,"Bernard Nottage","Bahamas",NA,"","5",NA,"Mexico",NA,NA,NA,NA
